name	perc_frags	num_frags	num_frags_direct	rank	ncbi_taxon_id	scientific_name
SRR7660795	  0.50	1	1	S1	930406	                  Escherichia coli O157:H16
SRR7660795	  0.50	1	1	S1	2048781	                  Escherichia coli O27:H7
SRR7660795	  0.50	1	1	S1	168807	                  Escherichia coli O127:H6
SRR7660795	  0.50	1	0	S1	83334	                  Escherichia coli O157:H7
SRR7660795	  0.50	1	1	S2	1328859	                    Escherichia coli O157:H7 str. SS17
SRR7660795	  0.50	1	0	G	570	              Klebsiella
SRR7660795	  0.50	1	0	S	1134687	                Klebsiella michiganensis
SRR7660795	  0.50	1	1	S1	1191061	                  Klebsiella michiganensis E718
SRR7690509	100.00	154	0	R	1	root
SRR7690509	100.00	154	0	R1	131567	  cellular organisms
SRR7690509	100.00	154	0	D	2	    Bacteria
SRR7690509	100.00	154	0	P	1224	      Proteobacteria
SRR7690509	100.00	154	0	C	1236	        Gammaproteobacteria
SRR7690509	100.00	154	2	O	91347	          Enterobacterales
SRR7690509	 98.70	152	14	F	543	            Enterobacteriaceae
SRR7690509	 88.96	137	1	G	561	              Escherichia
SRR7690509	 88.31	136	88	S	562	                Escherichia coli
SRR7690509	 24.03	37	37	S1	362663	                  Escherichia coli 536
SRR7690509	  2.60	4	4	S1	869729	                  Escherichia coli UM146
SRR7690509	  0.65	1	0	S1	861906	                  Escherichia coli O44:H18
SRR7690509	  0.65	1	1	S2	216592	                    Escherichia coli 042
SRR7690509	  0.65	1	1	S1	1329907	                  Escherichia coli APEC IMT5155
SRR7690509	  0.65	1	1	S1	585397	                  Escherichia coli ED1a
SRR7690509	  0.65	1	1	S1	758831	                  Escherichia coli ECC-1470
SRR7690509	  0.65	1	0	S1	83333	                  Escherichia coli K-12
SRR7690509	  0.65	1	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR7690509	  0.65	1	1	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR7690509	  0.65	1	1	S1	168807	                  Escherichia coli O127:H6
SRR7690509	  0.65	1	1	S1	930406	                  Escherichia coli O157:H16
SRR7690509	  0.65	1	0	G	570	              Klebsiella
SRR7690509	  0.65	1	0	S	1134687	                Klebsiella michiganensis
SRR7690509	  0.65	1	1	S1	1191061	                  Klebsiella michiganensis E718
SRR770080	100.00	174	2	R	1	root
SRR770080	 98.28	171	0	R1	131567	  cellular organisms
SRR770080	 98.28	171	0	D	2	    Bacteria
SRR770080	 98.28	171	0	P	1224	      Proteobacteria
SRR770080	 98.28	171	0	C	1236	        Gammaproteobacteria
SRR770080	 98.28	171	0	O	91347	          Enterobacterales
SRR770080	 98.28	171	12	F	543	            Enterobacteriaceae
SRR770080	 90.80	158	8	G	561	              Escherichia
SRR770080	 86.21	150	120	S	562	                Escherichia coli
SRR770080	  3.45	6	6	S1	362663	                  Escherichia coli 536
SRR770080	  1.72	3	3	S1	869729	                  Escherichia coli UM146
SRR770080	  1.72	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
SRR770080	  1.15	2	0	S1	83333	                  Escherichia coli K-12
SRR770080	  1.15	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR770080	  1.15	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR770080	  1.15	2	2	S1	168807	                  Escherichia coli O127:H6
SRR770080	  0.57	1	1	S1	1412834	                  Escherichia coli FAP1
SRR770080	  0.57	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR770080	  0.57	1	1	S1	941280	                  Escherichia coli O25b:H4
SRR770080	  0.57	1	1	S1	930406	                  Escherichia coli O157:H16
SRR770080	  0.57	1	0	S1	1603259	                  Escherichia coli O139:H28
SRR770080	  0.57	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR770080	  0.57	1	0	S1	861906	                  Escherichia coli O44:H18
SRR770080	  0.57	1	1	S2	216592	                    Escherichia coli 042
SRR770080	  0.57	1	1	S1	913091	                  Escherichia coli TW10598
SRR770080	  0.57	1	1	S1	745156	                  Escherichia coli 1303
SRR770080	  0.57	1	1	S1	714962	                  Escherichia coli IHE3034
SRR770080	  0.57	1	1	S1	696406	                  Escherichia coli UMNK88
SRR770080	  0.57	1	1	S1	585397	                  Escherichia coli ED1a
SRR770080	  0.57	1	1	S1	585057	                  Escherichia coli IAI39
SRR770080	  0.57	1	0	S1	498388	                  Escherichia coli C
SRR770080	  0.57	1	1	S2	481805	                    Escherichia coli ATCC 8739
SRR770080	  0.57	1	0	S1	83334	                  Escherichia coli O157:H7
SRR770080	  0.57	1	1	S2	1328859	                    Escherichia coli O157:H7 str. SS17
SRR770080	  0.57	1	0	G	570	              Klebsiella
SRR770080	  0.57	1	1	S	573	                Klebsiella pneumoniae
SRR770080	  0.57	1	0	D	10239	  Viruses
SRR770080	  0.57	1	0	D1	35237	    dsDNA viruses, no RNA stage
SRR770080	  0.57	1	0	O	28883	      Caudovirales
SRR770080	  0.57	1	0	F	10699	        Siphoviridae
SRR770080	  0.57	1	0	F1	196894	          unclassified Siphoviridae
SRR770080	  0.57	1	1	S	414970	            Enterobacteria phage cdtI
SRR7786654	100.00	129	0	R	1	root
SRR7786654	100.00	129	0	R1	131567	  cellular organisms
SRR7786654	100.00	129	0	D	2	    Bacteria
SRR7786654	100.00	129	0	P	1224	      Proteobacteria
SRR7786654	100.00	129	0	C	1236	        Gammaproteobacteria
SRR7786654	100.00	129	0	O	91347	          Enterobacterales
SRR7786654	100.00	129	11	F	543	            Enterobacteriaceae
SRR7786654	 90.70	117	0	G	561	              Escherichia
SRR7786654	 90.70	117	86	S	562	                Escherichia coli
SRR7786654	  7.75	10	10	S1	869729	                  Escherichia coli UM146
SRR7786654	  2.33	3	3	S1	168807	                  Escherichia coli O127:H6
SRR7786654	  2.33	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
SRR7786654	  1.55	2	0	S1	83333	                  Escherichia coli K-12
SRR7786654	  1.55	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR7786654	  1.55	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR7786654	  1.55	2	2	S1	585397	                  Escherichia coli ED1a
SRR7786654	  0.78	1	1	S1	913091	                  Escherichia coli TW10598
SRR7786654	  0.78	1	1	S1	1954351	                  Escherichia coli APEC O2-211
SRR7786654	  0.78	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR7786654	  0.78	1	1	S1	941280	                  Escherichia coli O25b:H4
SRR7786654	  0.78	1	1	S1	930406	                  Escherichia coli O157:H16
SRR7786654	  0.78	1	0	S1	861906	                  Escherichia coli O44:H18
SRR7786654	  0.78	1	1	S2	216592	                    Escherichia coli 042
SRR7786654	  0.78	1	1	S1	745156	                  Escherichia coli 1303
SRR7786654	  0.78	1	1	S1	585057	                  Escherichia coli IAI39
SRR7786654	  0.78	1	1	S1	439855	                  Escherichia coli SMS-3-5
SRR7786654	  0.78	1	1	S1	362663	                  Escherichia coli 536
SRR7786654	  0.78	1	0	S1	83334	                  Escherichia coli O157:H7
SRR7786654	  0.78	1	1	S2	1328859	                    Escherichia coli O157:H7 str. SS17
SRR7786654	  0.78	1	0	G	570	              Klebsiella
SRR7786654	  0.78	1	1	S	573	                Klebsiella pneumoniae
SRR7788262	100.00	276	1	R	1	root
SRR7788262	 99.64	275	0	R1	131567	  cellular organisms
SRR7788262	 99.64	275	0	D	2	    Bacteria
SRR7788262	 99.64	275	1	P	1224	      Proteobacteria
SRR7788262	 99.28	274	0	C	1236	        Gammaproteobacteria
SRR7788262	 99.28	274	2	O	91347	          Enterobacterales
SRR7788262	 98.55	272	27	F	543	            Enterobacteriaceae
SRR7788262	 88.04	243	6	G	561	              Escherichia
SRR7788262	 85.51	236	184	S	562	                Escherichia coli
SRR7788262	  3.99	11	11	S1	362663	                  Escherichia coli 536
SRR7788262	  2.54	7	7	S1	869729	                  Escherichia coli UM146
SRR7788262	  1.45	4	4	S1	745156	                  Escherichia coli 1303
SRR7788262	  1.09	3	0	S1	1603259	                  Escherichia coli O139:H28
SRR7788262	  1.09	3	3	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR7788262	  1.09	3	3	S1	1078034	                  Escherichia coli O145:H28
SRR7788262	  0.72	2	0	S1	83333	                  Escherichia coli K-12
SRR7788262	  0.72	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR7788262	  0.72	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR7788262	  0.72	2	2	S1	1329907	                  Escherichia coli APEC IMT5155
SRR7788262	  0.72	2	2	S1	913091	                  Escherichia coli TW10598
SRR7788262	  0.72	2	2	S1	655817	                  Escherichia coli ABU 83972
SRR7788262	  0.72	2	2	S1	168807	                  Escherichia coli O127:H6
SRR7788262	  0.36	1	1	S1	714962	                  Escherichia coli IHE3034
SRR7788262	  0.36	1	0	S1	861906	                  Escherichia coli O44:H18
SRR7788262	  0.36	1	1	S2	216592	                    Escherichia coli 042
SRR7788262	  0.36	1	1	S1	585397	                  Escherichia coli ED1a
SRR7788262	  0.36	1	1	S1	1392858	                  Escherichia coli M12
SRR7788262	  0.36	1	1	S1	199310	                  Escherichia coli CFT073
SRR7788262	  0.36	1	1	S1	1412834	                  Escherichia coli FAP1
SRR7788262	  0.36	1	1	S1	585034	                  Escherichia coli IAI1
SRR7788262	  0.36	1	1	S1	1200752	                  Escherichia coli NCCP15648
SRR7788262	  0.36	1	1	S1	1446707	                  Escherichia coli O25:NM
SRR7788262	  0.36	1	1	S1	1446746	                  Escherichia coli O6:H16
SRR7788262	  0.36	1	1	S1	930406	                  Escherichia coli O157:H16
SRR7788262	  0.36	1	1	S1	1954351	                  Escherichia coli APEC O2-211
SRR7788262	  0.36	1	0	S1	1055539	                  Escherichia coli O91
SRR7788262	  0.36	1	1	S2	1055545	                    Escherichia coli O91 str. RM7190
SRR7788262	  0.36	1	1	S1	941323	                  Escherichia coli VR50
SRR7788262	  0.36	1	0	S	564	                Escherichia fergusonii
SRR7788262	  0.36	1	1	S1	981367	                  Escherichia fergusonii ECD227
SRR7788262	  0.72	2	0	G	590	              Salmonella
SRR7788262	  0.72	2	0	S	28901	                Salmonella enterica
SRR7788262	  0.36	1	0	S1	59201	                  Salmonella enterica subsp. enterica
SRR7788262	  0.36	1	0	S2	108619	                    Salmonella enterica subsp. enterica serovar Newport
SRR7788262	  0.36	1	1	S3	877468	                      Salmonella enterica subsp. enterica serovar Newport str. USMARC-S3124.1
SRR7788262	  0.36	1	0	S1	59202	                  Salmonella enterica subsp. salamae
SRR7788262	  0.36	1	1	S2	297361	                    Salmonella enterica subsp. salamae serovar Greenside
SRR7828688	100.00	663	0	R	1	root
SRR7828688	100.00	663	0	R1	131567	  cellular organisms
SRR7828688	100.00	663	2	D	2	    Bacteria
SRR7828688	 99.70	661	0	P	1224	      Proteobacteria
SRR7828688	 99.70	661	0	C	1236	        Gammaproteobacteria
SRR7828688	 99.70	661	3	O	91347	          Enterobacterales
SRR7828688	 99.25	658	37	F	543	            Enterobacteriaceae
SRR7828688	 93.51	620	5	G	561	              Escherichia
SRR7828688	 92.76	615	529	S	562	                Escherichia coli
SRR7828688	  4.22	28	28	S1	362663	                  Escherichia coli 536
SRR7828688	  1.66	11	11	S1	869729	                  Escherichia coli UM146
SRR7828688	  1.51	10	10	S1	1200752	                  Escherichia coli NCCP15648
SRR7828688	  1.21	8	8	S1	1329907	                  Escherichia coli APEC IMT5155
SRR7828688	  0.75	5	4	S1	168807	                  Escherichia coli O127:H6
SRR7828688	  0.15	1	1	S2	574521	                    Escherichia coli O127:H6 str. E2348/69
SRR7828688	  0.45	3	0	S1	83333	                  Escherichia coli K-12
SRR7828688	  0.45	3	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR7828688	  0.45	3	3	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR7828688	  0.45	3	0	S1	83334	                  Escherichia coli O157:H7
SRR7828688	  0.45	3	3	S2	1328859	                    Escherichia coli O157:H7 str. SS17
SRR7828688	  0.30	2	2	S1	199310	                  Escherichia coli CFT073
SRR7828688	  0.30	2	2	S1	1412834	                  Escherichia coli FAP1
SRR7828688	  0.30	2	2	S1	439855	                  Escherichia coli SMS-3-5
SRR7828688	  0.30	2	2	S1	585057	                  Escherichia coli IAI39
SRR7828688	  0.30	2	2	S1	585397	                  Escherichia coli ED1a
SRR7828688	  0.15	1	0	S1	498388	                  Escherichia coli C
SRR7828688	  0.15	1	1	S2	481805	                    Escherichia coli ATCC 8739
SRR7828688	  0.15	1	1	S1	913091	                  Escherichia coli TW10598
SRR7828688	  0.15	1	0	S1	861906	                  Escherichia coli O44:H18
SRR7828688	  0.15	1	1	S2	216592	                    Escherichia coli 042
SRR7828688	  0.15	1	1	S1	930406	                  Escherichia coli O157:H16
SRR7828688	  0.15	1	1	S1	941323	                  Escherichia coli VR50
SRR7828688	  0.15	1	0	S1	1055537	                  Escherichia coli O121
SRR7828688	  0.15	1	1	S2	1055543	                    Escherichia coli O121 str. RM8352
SRR7828688	  0.15	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR7828688	  0.15	1	0	S1	1603259	                  Escherichia coli O139:H28
SRR7828688	  0.15	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR7828688	  0.15	1	0	G	570	              Klebsiella
SRR7828688	  0.15	1	1	S	573	                Klebsiella pneumoniae
SRR784018	100.00	130	0	R	1	root
SRR784018	100.00	130	0	R1	131567	  cellular organisms
SRR784018	100.00	130	0	D	2	    Bacteria
SRR784018	100.00	130	0	P	1224	      Proteobacteria
SRR784018	100.00	130	0	C	1236	        Gammaproteobacteria
SRR784018	100.00	130	0	O	91347	          Enterobacterales
SRR784018	100.00	130	8	F	543	            Enterobacteriaceae
SRR784018	 93.85	122	0	G	561	              Escherichia
SRR784018	 93.85	122	99	S	562	                Escherichia coli
SRR784018	  3.85	5	5	S1	869729	                  Escherichia coli UM146
SRR784018	  3.08	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
SRR784018	  1.54	2	0	S1	83333	                  Escherichia coli K-12
SRR784018	  1.54	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR784018	  1.54	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR784018	  1.54	2	2	S1	168807	                  Escherichia coli O127:H6
SRR784018	  0.77	1	1	S1	585057	                  Escherichia coli IAI39
SRR784018	  0.77	1	1	S1	585397	                  Escherichia coli ED1a
SRR784018	  0.77	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR784018	  0.77	1	0	S1	498388	                  Escherichia coli C
SRR784018	  0.77	1	1	S2	481805	                    Escherichia coli ATCC 8739
SRR784018	  0.77	1	1	S1	745156	                  Escherichia coli 1303
SRR784018	  0.77	1	0	S1	861906	                  Escherichia coli O44:H18
SRR784018	  0.77	1	1	S2	216592	                    Escherichia coli 042
SRR784018	  0.77	1	1	S1	362663	                  Escherichia coli 536
SRR784018	  0.77	1	1	S1	930406	                  Escherichia coli O157:H16
SRR784018	  0.77	1	1	S1	941280	                  Escherichia coli O25b:H4
SRR784018	  0.77	1	1	S1	941323	                  Escherichia coli VR50
SRR784477	100.00	266	9	R	1	root
SRR784477	 96.62	257	0	R1	131567	  cellular organisms
SRR784477	 96.62	257	0	D	2	    Bacteria
SRR784477	 96.62	257	1	P	1224	      Proteobacteria
SRR784477	 96.24	256	0	C	1236	        Gammaproteobacteria
SRR784477	 96.24	256	0	O	91347	          Enterobacterales
SRR784477	 96.24	256	19	F	543	            Enterobacteriaceae
SRR784477	 89.10	237	7	G	561	              Escherichia
SRR784477	 86.47	230	186	S	562	                Escherichia coli
SRR784477	  6.39	17	17	S1	362663	                  Escherichia coli 536
SRR784477	  1.88	5	5	S1	869729	                  Escherichia coli UM146
SRR784477	  1.50	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
SRR784477	  0.75	2	0	S1	83333	                  Escherichia coli K-12
SRR784477	  0.75	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR784477	  0.75	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR784477	  0.75	2	2	S1	585057	                  Escherichia coli IAI39
SRR784477	  0.75	2	2	S1	745156	                  Escherichia coli 1303
SRR784477	  0.75	2	2	S1	1954351	                  Escherichia coli APEC O2-211
SRR784477	  0.75	2	2	S1	168807	                  Escherichia coli O127:H6
SRR784477	  0.38	1	1	S1	930406	                  Escherichia coli O157:H16
SRR784477	  0.38	1	1	S1	585397	                  Escherichia coli ED1a
SRR784477	  0.38	1	1	S1	1050617	                  Escherichia coli UMNF18
SRR784477	  0.38	1	0	S1	1603259	                  Escherichia coli O139:H28
SRR784477	  0.38	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR784477	  0.38	1	0	S1	861906	                  Escherichia coli O44:H18
SRR784477	  0.38	1	1	S2	216592	                    Escherichia coli 042
SRR784477	  0.38	1	1	S1	1412834	                  Escherichia coli FAP1
SRR784477	  0.38	1	0	S1	498388	                  Escherichia coli C
SRR784477	  0.38	1	1	S2	481805	                    Escherichia coli ATCC 8739
SRR784477	  0.38	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR7850962	100.00	157	0	R	1	root
SRR7850962	100.00	157	0	R1	131567	  cellular organisms
SRR7850962	100.00	157	0	D	2	    Bacteria
SRR7850962	100.00	157	0	P	1224	      Proteobacteria
SRR7850962	100.00	157	0	C	1236	        Gammaproteobacteria
SRR7850962	100.00	157	0	O	91347	          Enterobacterales
SRR7850962	100.00	157	12	F	543	            Enterobacteriaceae
SRR7850962	 90.45	142	0	G	561	              Escherichia
SRR7850962	 90.45	142	116	S	562	                Escherichia coli
SRR7850962	  3.82	6	6	S1	869729	                  Escherichia coli UM146
SRR7850962	  1.91	3	0	S1	861906	                  Escherichia coli O44:H18
SRR7850962	  1.91	3	3	S2	216592	                    Escherichia coli 042
SRR7850962	  1.27	2	0	S1	83333	                  Escherichia coli K-12
SRR7850962	  1.27	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR7850962	  1.27	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR7850962	  1.27	2	2	S1	913091	                  Escherichia coli TW10598
SRR7850962	  0.64	1	1	S1	168807	                  Escherichia coli O127:H6
SRR7850962	  0.64	1	0	S1	244319	                  Escherichia coli O26:H11
SRR7850962	  0.64	1	1	S2	573235	                    Escherichia coli O26:H11 str. 11368
SRR7850962	  0.64	1	0	S1	83334	                  Escherichia coli O157:H7
SRR7850962	  0.64	1	1	S2	1328859	                    Escherichia coli O157:H7 str. SS17
SRR7850962	  0.64	1	1	S1	585397	                  Escherichia coli ED1a
SRR7850962	  0.64	1	1	S1	1329907	                  Escherichia coli APEC IMT5155
SRR7850962	  0.64	1	1	S1	331112	                  Escherichia coli HS
SRR7850962	  0.64	1	1	S1	362663	                  Escherichia coli 536
SRR7850962	  0.64	1	0	S1	1072458	                  Escherichia coli O7:K1
SRR7850962	  0.64	1	1	S2	1072459	                    Escherichia coli O7:K1 str. CE10
SRR7850962	  0.64	1	1	S1	930406	                  Escherichia coli O157:H16
SRR7850962	  0.64	1	1	S1	405955	                  Escherichia coli APEC O1
SRR7850962	  0.64	1	1	S1	409438	                  Escherichia coli SE11
SRR7850962	  0.64	1	1	S1	1954351	                  Escherichia coli APEC O2-211
SRR7850962	  0.64	1	1	S1	745156	                  Escherichia coli 1303
SRR7850962	  1.27	2	0	G	570	              Klebsiella
SRR7850962	  1.27	2	2	S	573	                Klebsiella pneumoniae
SRR7850962	  0.64	1	0	G	620	              Shigella
SRR7850962	  0.64	1	0	S	623	                Shigella flexneri
SRR7850962	  0.64	1	0	S1	42897	                  Shigella flexneri 2a
SRR7850962	  0.64	1	1	S2	198214	                    Shigella flexneri 2a str. 301
SRR7851004	100.00	148	0	R	1	root
SRR7851004	100.00	148	0	R1	131567	  cellular organisms
SRR7851004	100.00	148	0	D	2	    Bacteria
SRR7851004	100.00	148	1	P	1224	      Proteobacteria
SRR7851004	 99.32	147	0	C	1236	        Gammaproteobacteria
SRR7851004	 99.32	147	0	O	91347	          Enterobacterales
SRR7851004	 99.32	147	10	F	543	            Enterobacteriaceae
SRR7851004	 91.89	136	0	G	561	              Escherichia
SRR7851004	 91.89	136	107	S	562	                Escherichia coli
SRR7851004	  6.08	9	9	S1	869729	                  Escherichia coli UM146
SRR7851004	  2.70	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
SRR7851004	  2.03	3	2	S1	168807	                  Escherichia coli O127:H6
SRR7851004	  0.68	1	1	S2	574521	                    Escherichia coli O127:H6 str. E2348/69
SRR7851004	  1.35	2	0	S1	83333	                  Escherichia coli K-12
SRR7851004	  1.35	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR7851004	  1.35	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR7851004	  0.68	1	0	S1	861906	                  Escherichia coli O44:H18
SRR7851004	  0.68	1	1	S2	216592	                    Escherichia coli 042
SRR7851004	  0.68	1	1	S1	585397	                  Escherichia coli ED1a
SRR7851004	  0.68	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR7851004	  0.68	1	0	S1	498388	                  Escherichia coli C
SRR7851004	  0.68	1	1	S2	481805	                    Escherichia coli ATCC 8739
SRR7851004	  0.68	1	0	S1	1072458	                  Escherichia coli O7:K1
SRR7851004	  0.68	1	1	S2	1072459	                    Escherichia coli O7:K1 str. CE10
SRR7851004	  0.68	1	1	S1	745156	                  Escherichia coli 1303
SRR7851004	  0.68	1	0	S1	83334	                  Escherichia coli O157:H7
SRR7851004	  0.68	1	1	S2	1328859	                    Escherichia coli O157:H7 str. SS17
SRR7851004	  0.68	1	0	S1	1603259	                  Escherichia coli O139:H28
SRR7851004	  0.68	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR7851004	  0.68	1	1	S1	362663	                  Escherichia coli 536
SRR7851004	  0.68	1	1	S1	941280	                  Escherichia coli O25b:H4
SRR7851004	  0.68	1	1	S1	930406	                  Escherichia coli O157:H16
SRR7851004	  0.68	1	0	G	590	              Salmonella
SRR7851004	  0.68	1	1	S	28901	                Salmonella enterica
SRR7851038	  0.40	1	1	U	0	unclassified
SRR7851038	 99.60	246	0	R	1	root
SRR7851038	 99.60	246	0	R1	131567	  cellular organisms
SRR7851038	 99.60	246	0	D	2	    Bacteria
SRR7851038	 99.60	246	0	P	1224	      Proteobacteria
SRR7851038	 99.60	246	0	C	1236	        Gammaproteobacteria
SRR7851038	 99.60	246	0	O	91347	          Enterobacterales
SRR7851038	 98.79	244	8	F	543	            Enterobacteriaceae
SRR7851038	 94.74	234	5	G	561	              Escherichia
SRR7851038	 92.71	229	190	S	562	                Escherichia coli
SRR7851038	  3.24	8	8	S1	869729	                  Escherichia coli UM146
SRR7851038	  1.62	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
SRR7851038	  1.21	3	2	S1	168807	                  Escherichia coli O127:H6
SRR7851038	  0.40	1	1	S2	574521	                    Escherichia coli O127:H6 str. E2348/69
SRR7851038	  1.21	3	3	S1	585397	                  Escherichia coli ED1a
SRR7851038	  0.81	2	0	S1	83334	                  Escherichia coli O157:H7
SRR7851038	  0.81	2	2	S2	544404	                    Escherichia coli O157:H7 str. TW14359
SRR7851038	  0.81	2	2	S1	1412834	                  Escherichia coli FAP1
SRR7851038	  0.81	2	0	S1	861906	                  Escherichia coli O44:H18
SRR7851038	  0.81	2	2	S2	216592	                    Escherichia coli 042
SRR7851038	  0.81	2	2	S1	941323	                  Escherichia coli VR50
SRR7851038	  0.81	2	2	S1	913091	                  Escherichia coli TW10598
SRR7851038	  0.40	1	0	S1	498388	                  Escherichia coli C
SRR7851038	  0.40	1	1	S2	481805	                    Escherichia coli ATCC 8739
SRR7851038	  0.40	1	0	S1	83333	                  Escherichia coli K-12
SRR7851038	  0.40	1	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR7851038	  0.40	1	1	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR7851038	  0.40	1	1	S1	745156	                  Escherichia coli 1303
SRR7851038	  0.40	1	1	S1	930406	                  Escherichia coli O157:H16
SRR7851038	  0.40	1	1	S1	941280	                  Escherichia coli O25b:H4
SRR7851038	  0.40	1	1	S1	1274814	                  Escherichia coli APEC O78
SRR7851038	  0.40	1	1	S1	1311757	                  Escherichia coli ACN001
SRR7851038	  0.40	1	1	S1	1355101	                  Escherichia coli JJ1887
SRR7851038	  0.40	1	0	S1	1603259	                  Escherichia coli O139:H28
SRR7851038	  0.40	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR7851038	  0.40	1	1	S1	405955	                  Escherichia coli APEC O1
SRR7851038	  0.40	1	1	S1	362663	                  Escherichia coli 536
SRR7851038	  0.81	2	0	G	547	              Enterobacter
SRR7851038	  0.40	1	0	G1	354276	                Enterobacter cloacae complex
SRR7851038	  0.40	1	0	S	158836	                  Enterobacter hormaechei
SRR7851038	  0.40	1	1	S1	301102	                    Enterobacter hormaechei subsp. oharae
SRR7851038	  0.40	1	1	S	1692238	                Enterobacter sp. FY-07
SRR7851038	  0.81	2	0	F	1903414	            Morganellaceae
SRR7851038	  0.81	2	0	G	586	              Providencia
SRR7851038	  0.81	2	2	S	2027290	                Providencia sp. WCHPr000369
SRR7851039	100.00	223	0	R	1	root
SRR7851039	100.00	223	0	R1	131567	  cellular organisms
SRR7851039	100.00	223	1	D	2	    Bacteria
SRR7851039	 99.10	221	1	P	1224	      Proteobacteria
SRR7851039	 98.65	220	0	C	1236	        Gammaproteobacteria
SRR7851039	 98.65	220	5	O	91347	          Enterobacterales
SRR7851039	 96.41	215	18	F	543	            Enterobacteriaceae
SRR7851039	 84.75	189	3	G	561	              Escherichia
SRR7851039	 83.41	186	144	S	562	                Escherichia coli
SRR7851039	  3.59	8	8	S1	869729	                  Escherichia coli UM146
SRR7851039	  2.24	5	5	S1	1329907	                  Escherichia coli APEC IMT5155
SRR7851039	  1.35	3	1	S1	83334	                  Escherichia coli O157:H7
SRR7851039	  0.90	2	2	S2	1328859	                    Escherichia coli O157:H7 str. SS17
SRR7851039	  1.35	3	2	S1	168807	                  Escherichia coli O127:H6
SRR7851039	  0.45	1	1	S2	574521	                    Escherichia coli O127:H6 str. E2348/69
SRR7851039	  0.90	2	0	S1	83333	                  Escherichia coli K-12
SRR7851039	  0.90	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR7851039	  0.90	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR7851039	  0.90	2	2	S1	1954351	                  Escherichia coli APEC O2-211
SRR7851039	  0.90	2	2	S1	1412834	                  Escherichia coli FAP1
SRR7851039	  0.90	2	2	S1	941323	                  Escherichia coli VR50
SRR7851039	  0.90	2	2	S1	913091	                  Escherichia coli TW10598
SRR7851039	  0.45	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR7851039	  0.45	1	1	S1	1311757	                  Escherichia coli ACN001
SRR7851039	  0.45	1	0	S1	861906	                  Escherichia coli O44:H18
SRR7851039	  0.45	1	1	S2	216592	                    Escherichia coli 042
SRR7851039	  0.45	1	1	S1	1446746	                  Escherichia coli O6:H16
SRR7851039	  0.45	1	1	S1	745156	                  Escherichia coli 1303
SRR7851039	  0.45	1	0	S1	498388	                  Escherichia coli C
SRR7851039	  0.45	1	1	S2	481805	                    Escherichia coli ATCC 8739
SRR7851039	  0.45	1	1	S1	930406	                  Escherichia coli O157:H16
SRR7851039	  0.45	1	1	S1	941280	                  Escherichia coli O25b:H4
SRR7851039	  0.45	1	0	S1	244319	                  Escherichia coli O26:H11
SRR7851039	  0.45	1	1	S2	573235	                    Escherichia coli O26:H11 str. 11368
